team_placement,player_dist_walk,player_dmg,player_dist_ride,player_survive_time,game_size,party_size,player_kills
3,3596.366,59,2875.65869,28.0,49,2,0
3,3009.635,252,964.6272,22.0,45,2,3
3,1562.74207,279,7834.68457,32.0,39,2,2
3,2019.0033,189,4074.0332,30.0,48,2,2
3,1905.24426,294,1570.57068,29.0,49,2,2
3,1599.03162,157,7856.316999999999,32.0,39,2,2
3,2735.5744600000007,2,2352.26929,29.0,47,2,0
3,3688.51929,197,1848.59314,28.0,42,2,2
3,2584.33057,98,1271.19763,32.0,48,2,2
3,2301.17261,77,5853.441999999999,29.0,46,2,0
3,3770.349,513,1291.14758,28.0,42,2,4
3,3530.12085,281,1002.95538,29.0,45,2,2
3,2377.205,278,6397.3719999999985,27.0,50,2,3
3,2522.0170000000007,614,6408.02441,31.0,50,2,4
3,1891.43958,337,1568.23816,29.0,49,2,3
3,2728.92944,45,2258.89917,29.0,47,2,0
3,2223.55981,1186,5834.06641,29.0,46,2,8
3,1823.53589,73,4011.055,29.0,48,2,0
3,1315.00037,87,1849.07813,14.0,48,2,1
3,2312.565,11,495.2372,29.0,38,2,0
3,4318.44238,151,3177.49658,32.0,46,2,1
3,3617.10254,43,4059.77881,32.0,46,2,0
3,3689.62964,83,1924.91553,27.0,41,2,1
3,3870.35913,472,2098.53613,30.0,41,2,4
3,2719.77466,334,926.236145,28.0,50,2,3
4,1582.28516,350,4776.468,28.0,50,2,2
4,3165.24561,411,0.0,29.0,45,2,4
4,4071.39,461,0.0,29.0,37,2,4
4,4234.76563,120,1241.1513699999996,30.0,50,2,0
4,1738.0295399999998,267,4340.32,29.0,44,2,4
4,2285.7124,146,1715.90942,31.0,39,2,1
4,526.2094,110,442.556732,12.0,47,2,1
4,4102.616,376,170.415527,29.0,49,2,5
