team_placement,player_dist_walk,player_dmg,player_dist_ride,player_survive_time,game_size,party_size,player_kills
2,3539.97632,161,3217.59277,31.0,83,1,1
2,3223.51587,85,6537.267,29.0,91,1,1
2,3144.99854,193,0.0,30.0,89,1,2
2,3737.296,824,1504.683,29.0,98,1,10
2,4293.48242,333,2549.47437,32.0,90,1,4
2,1088.40356,242,1469.18872,32.0,58,1,3
2,4795.509,693,2450.19556,29.0,95,1,7
2,2861.0188,518,1509.97192,32.0,92,1,5
2,1287.92285,217,2098.336,31.0,94,1,1
2,4213.813,390,3036.17383,32.0,95,1,3
2,3984.805,518,2231.695,31.0,98,1,6
2,2489.012,80,0.0,31.0,97,1,0
2,2431.3252,228,1959.8147,31.0,90,1,2
2,2879.0,481,7308.149,34.0,81,1,4
2,5356.5214799999985,268,0.0,29.0,96,1,3
2,2714.81128,413,2860.3244600000007,30.0,95,1,4
2,2354.7583,306,1479.61658,31.0,94,1,3
2,3328.10156,309,3849.792,31.0,96,1,2
2,1537.18188,319,7299.9794900000015,36.0,92,1,2
2,1813.73926,338,5333.46,36.0,94,1,1
2,1832.55115,24,2664.67944,29.0,91,1,0
2,4405.637,151,7272.446290000001,31.0,85,1,1
2,2660.0947300000007,38,0.0,29.0,95,1,0
3,4420.1972700000015,211,1745.72888,31.0,89,1,2
3,4808.267,476,0.0,29.0,91,1,3
3,3718.858,346,809.397034,29.0,84,1,3
3,2610.382,20,444.334839,31.0,95,1,0
3,2661.08,186,0.0,31.0,63,1,2
3,3836.96558,416,3048.30371,30.0,93,1,4
3,2621.06519,170,5064.811,31.0,83,1,1
3,2431.70923,261,3671.72974,29.0,85,1,2
3,2574.06445,301,7844.88135,31.0,68,1,3
3,2150.55225,345,5394.888000000001,29.0,95,1,4
3,3090.78027,147,2784.21338,30.0,58,1,1
3,2605.25317,1266,1697.23547,31.0,96,1,10
3,4094.93555,162,0.0,30.0,89,1,2
3,2849.1040000000007,357,0.0,30.0,85,1,2
3,3078.34277,184,2780.3252,30.0,95,1,2
3,2844.63525,1178,6939.965,30.0,96,1,13
3,4589.484,458,0.0,29.0,95,1,4
3,1145.73621,0,4690.372,26.0,99,1,0
3,3590.25415,326,5498.56543,33.0,92,1,3
3,2750.9440000000004,419,5366.154,29.0,89,1,4
3,3424.0263700000005,509,3689.51416,29.0,95,1,5
3,3501.1994600000007,283,0.0,32.0,94,1,3
3,2939.35254,486,3322.98022,31.0,97,1,5
3,1928.91333,70,3224.21167,28.0,91,1,0
3,1244.55225,253,3654.335,30.0,90,1,1
3,2421.77734,491,4169.2440000000015,32.0,91,1,2
3,3625.93286,123,1432.43408,29.0,97,1,1
3,6369.699000000001,372,2.32125115,31.0,93,1,4
3,1772.13611,202,3223.81445,29.0,97,1,2
3,2455.16479,75,0.0,29.0,97,1,1
3,2358.901,370,0.0,29.0,95,1,5
3,2468.10718,208,4525.651370000001,33.0,97,1,2
3,3083.40967,203,2128.13452,27.0,91,1,2
3,3963.68335,314,763.753967,31.0,97,1,3
3,1507.81189,335,1852.86877,29.0,98,1,3
3,2677.265,442,1901.47937,32.0,92,1,4
3,3821.9865700000014,599,0.0,33.0,92,1,4
3,2297.87354,1025,885.5811,31.0,90,1,10
3,1848.915,393,4738.17,29.0,96,1,2
3,3576.52979,255,4590.60547,29.0,98,1,2
3,4911.6377,339,0.0,32.0,81,1,4
3,1521.7478,320,4768.52,27.0,95,1,3
3,2710.75,0,463.840118,30.0,81,1,0
3,3212.33472,194,673.5687,31.0,90,1,2
3,2085.67871,103,3840.09155,30.0,96,1,1
3,3973.8125,279,1912.31958,30.0,93,1,4
3,1660.90674,362,7908.79443,32.0,95,1,4
3,2661.99438,154,5603.06055,30.0,97,1,2
3,3809.205,478,3724.42,28.0,96,1,5
3,3167.8786600000008,462,4960.82666,30.0,82,1,4
3,2360.20386,319,293.8401,32.0,96,1,3
3,3820.37939,462,2937.373,29.0,95,1,4
3,3207.406,189,5562.7285200000015,36.0,94,1,2
3,2685.877,75,11878.2715,29.0,96,1,1
3,2596.67871,184,5866.48145,31.0,99,1,1
3,2431.677,0,0.0,29.0,89,1,0
3,4859.844,820,0.0,30.0,95,1,6
3,2443.36914,166,7670.74854,31.0,94,1,1
3,1712.42419,302,3520.2392600000007,30.0,95,1,3
3,3167.62183,241,6194.65332,26.0,98,1,2
3,4036.9248,0,0.0,31.0,95,1,0
3,2529.95142,740,0.0,31.0,95,1,8
3,3732.21973,191,4874.765,29.0,94,1,2
3,2777.99243,595,10.4705381,29.0,93,1,5
3,4050.40552,712,1872.39441,32.0,91,1,6
3,2725.074,531,1283.63354,29.0,98,1,5
3,2073.321,356,5364.85059,31.0,94,1,3
4,2096.797,111,1385.46765,29.0,89,1,1
4,5131.727,239,0.0,29.0,95,1,2
4,2359.82129,259,5889.7285200000015,31.0,95,1,1
4,2321.44824,241,1715.61267,32.0,94,1,1
4,2753.00439,239,5390.136,29.0,92,1,1
4,2619.91333,374,0.0,31.0,95,1,3
4,1401.524,335,9638.457,27.0,91,1,3
4,3427.876,98,3643.96777,24.0,99,1,1
4,3605.40381,259,1967.59729,29.0,95,1,1
4,3195.1416,0,2115.6911600000008,29.0,95,1,0
4,1282.77832,300,5646.72266,29.0,95,1,3
4,2364.4072300000007,406,4922.703610000001,29.0,94,1,5
4,1916.69409,24,0.0,28.0,98,1,0
4,2843.078,930,2652.71118,28.0,95,1,8
4,2506.77344,203,1669.71216,29.0,93,1,2
4,3000.68945,649,3236.026,29.0,96,1,7
4,3967.01758,774,476.9918,26.0,97,1,7
4,3540.70215,475,1.03705752,29.0,98,1,6
4,3719.48877,675,2104.07935,29.0,90,1,7
4,2333.844,142,0.0,29.0,85,1,1
4,2907.25928,157,834.555237,30.0,94,1,1
4,3524.39087,282,0.0,31.0,95,1,3
4,4047.357,180,0.0,30.0,58,1,2
4,4955.905,560,460.8695,30.0,91,1,6
4,3962.50562,21,1841.74756,29.0,93,1,1
4,2631.52344,419,1503.477,29.0,95,1,4
4,5098.553,303,2590.026,31.0,83,1,3
4,3857.32153,352,3438.87524,27.0,98,1,4
4,2323.4494600000007,40,0.0,29.0,95,1,0
4,2920.751,30,1978.94739,29.0,91,1,0
4,2640.87915,468,1.96922743,30.0,90,1,4
4,2107.82129,110,714.283569,28.0,89,1,1
4,2838.556,676,6232.83252,31.0,92,1,6
4,2188.52539,4,9276.662,31.0,97,1,0
4,3153.4724100000008,183,1326.71875,25.0,97,1,2
4,2795.10522,227,4975.88,29.0,93,1,1
4,1998.53418,446,5033.1972700000015,31.0,97,1,3
4,1888.92639,357,1277.139,27.0,97,1,4
4,3199.988,365,0.0,29.0,82,1,4
4,3206.31445,0,0.0,31.0,94,1,0
4,1751.8335,188,4172.16943,26.0,91,1,2
4,4499.933,27,0.0,30.0,96,1,0
4,3685.05957,183,2005.66138,32.0,81,1,2
4,2357.90967,99,386.641083,30.0,96,1,1
4,3891.75562,727,946.1836,29.0,81,1,8
4,4503.80566,341,0.0,31.0,92,1,2
4,2476.15186,395,1860.80469,29.0,90,1,3
4,4390.031,405,0.0,29.0,91,1,2
4,945.3024,111,3090.6403800000007,29.0,99,1,1
4,1216.04822,159,8155.151999999999,28.0,96,1,1
4,1762.328,162,6721.07861,29.0,97,1,2
4,1674.29138,175,8668.071,26.0,95,1,2
4,1459.14343,220,6122.102,30.0,89,1,2
4,2286.42871,274,3611.27783,29.0,95,1,2
4,5353.49756,303,380.832275,28.0,89,1,3
4,3180.70752,502,2260.30054,29.0,84,1,5
4,3420.1438,211,1777.88623,30.0,93,1,1
4,2599.33081,130,8110.2124,29.0,95,1,1
4,2619.72461,576,1224.8148199999996,27.0,96,1,7
4,2244.285160000001,481,8412.607,29.0,97,1,4
4,1733.1729999999998,315,3946.25,28.0,96,1,4
4,4160.031,328,1051.51941,30.0,63,1,4
4,2576.01416,111,4544.55469,30.0,85,1,1
4,1875.89661,333,9983.307,29.0,96,1,2
4,1726.77454,266,4527.93457,30.0,68,1,1
4,4185.142,0,4406.79541,28.0,94,1,0
4,3729.48926,353,1685.49683,23.0,98,1,3
5,3119.431,888,0.0,29.0,93,1,6
5,3057.78564,113,1662.5062300000004,29.0,93,1,1
5,4471.3335,100,0.0,28.0,84,1,1
5,3175.93042,0,7030.393,28.0,82,1,0
5,2696.71338,0,1715.707,29.0,95,1,0
5,2159.07837,173,4109.959,25.0,97,1,1
5,2837.81323,381,2471.812,27.0,97,1,3
5,2936.38916,368,5768.78564,29.0,89,1,2
5,1905.86377,644,5666.541,29.0,96,1,6
5,2390.54053,175,2831.2063,28.0,98,1,2
5,1899.0708,44,0.0,27.0,96,1,0
5,1895.36426,281,7467.21826,26.0,91,1,3
5,1727.37964,842,2915.271,29.0,97,1,7
5,5269.286,135,3788.08374,29.0,93,1,1
5,2095.533,254,4065.594,28.0,97,1,2
5,4440.3535200000015,100,0.0,28.0,96,1,1
5,2093.249,110,0.0,29.0,85,1,0
5,2164.9834,341,1886.3598600000007,30.0,97,1,2
5,2796.40527,442,2451.33569,29.0,83,1,4
5,2102.6710000000007,101,2117.9724100000008,29.0,68,1,1
5,3246.1884800000007,201,3873.5034200000014,29.0,91,1,2
5,3846.79346,679,0.0,29.0,90,1,8
5,1601.19971,4,10176.2158,22.0,98,1,0
5,2245.18384,382,4443.80469,28.0,95,1,3
5,3469.528,232,1616.32654,29.0,95,1,1
5,2777.37,378,4045.34839,27.0,98,1,4
5,3233.7,284,5444.7530000000015,28.0,63,1,2
5,1925.73938,316,3178.71533,30.0,92,1,3
5,3382.18823,66,18.7968445,28.0,89,1,0
5,1720.086,302,5555.515,29.0,91,1,3
5,1582.34717,325,3629.12,29.0,95,1,3
5,3123.8252,176,1097.12939,29.0,90,1,2
5,2148.41162,0,1733.10107,27.0,94,1,0
5,2330.93823,477,477.6546,29.0,90,1,3
5,4679.16064,470,1051.85693,30.0,97,1,6
5,6359.804,0,0.0,30.0,58,1,0
5,2940.88,214,7738.35938,25.0,95,1,2
5,3004.85229,667,4892.86426,29.0,95,1,7
5,2940.133,271,426.421844,28.0,94,1,1
5,3102.12427,491,4191.272,31.0,81,1,5
5,6377.049,459,1763.3219,28.0,96,1,3
5,1313.53162,100,2769.68677,27.0,94,1,1
5,2385.80347,236,0.0,28.0,81,1,4
5,3446.443,135,1849.804,29.0,95,1,2
5,4267.16162,638,4112.459470000002,30.0,85,1,6
5,5371.526370000001,290,745.1376339999998,29.0,93,1,1
5,2796.74878,457,3970.72021,29.0,95,1,5
5,1185.49292,379,3794.912,27.0,95,1,2
5,1825.40674,364,5510.09668,28.0,94,1,4
5,6522.635,396,3676.913,27.0,91,1,3
5,3646.308,552,1021.74805,29.0,96,1,5
5,1744.06348,189,4392.32471,29.0,92,1,2
5,2307.38,200,5722.1464799999985,27.0,89,1,2
5,3421.00122,0,3197.10229,23.0,99,1,0
5,2680.03564,3,1911.11377,26.0,97,1,0
5,2194.051,280,2259.92773,27.0,96,1,2
5,2768.59131,23,1635.3158,30.0,94,1,1
5,2495.161,361,0.0,28.0,95,1,4
5,2460.397,928,4331.86963,30.0,95,1,8
5,2739.30566,102,3098.63525,28.0,95,1,1
5,1438.683,352,0.0,30.0,96,1,3
5,2731.40552,600,3642.692,28.0,95,1,4
5,5030.84,376,3682.555,28.0,89,1,4
5,3866.09131,244,0.0,29.0,91,1,2
5,3624.51587,180,912.517334,28.0,98,1,2
5,1144.6095,231,1776.042,31.0,92,1,1
5,2373.10547,20,6826.745,27.0,94,1,0
5,1641.36389,53,4026.49023,29.0,99,1,2
6,1636.94568,282,5042.857,28.0,89,1,2
6,2996.93628,99,0.0,29.0,83,1,1
6,1786.65466,127,3791.711,27.0,93,1,1
6,2666.55054,225,100.368546,27.0,91,1,2
6,926.2464,185,1670.38391,27.0,95,1,1
6,3324.51929,363,1559.39453,28.0,98,1,3
6,3840.92114,175,168.51713600000005,28.0,85,1,1
6,1889.69287,0,5047.601,21.0,98,1,0
6,3212.05225,77,3413.69,29.0,68,1,1
6,2621.62476,610,0.0,29.0,95,1,5
6,1600.49011,118,6728.467290000001,28.0,95,1,1
6,3581.74072,193,4509.547360000001,27.0,94,1,2
6,3239.6377,463,2451.16333,30.0,96,1,3
6,1689.8042,160,0.0,29.0,95,1,2
6,1958.24426,0,1313.22717,27.0,89,1,0
6,2670.1748,286,4257.486,27.0,96,1,2
6,3539.699710000001,277,895.8714,29.0,93,1,2
6,2440.946,819,1947.45142,27.0,94,1,9
6,3875.382,830,0.0,28.0,95,1,9
6,2483.42236,236,1047.77124,28.0,95,1,3
6,5294.47,2347,1505.20825,27.0,89,1,25
6,1573.36682,174,1711.15723,23.0,99,1,0
6,1350.3855,319,1919.64026,24.0,97,1,3
6,3714.77148,447,124.898582,27.0,95,1,4
6,2460.83472,169,334.386963,28.0,82,1,1
6,2422.23853,74,0.0,28.0,96,1,1
6,2198.64,93,4064.1687,28.0,97,1,1
6,3455.922,1482,3153.96313,25.0,91,1,14
6,2907.628,193,0.0,27.0,89,1,1
6,2609.937,139,6575.507,27.0,95,1,2
6,2233.15039,83,6124.79,28.0,84,1,1
6,3101.49,742,2518.08276,27.0,97,1,7
6,3424.143,525,1716.0179999999998,28.0,92,1,5
6,2005.376,0,5372.80957,27.0,93,1,0
6,2358.37061,257,4036.958,26.0,97,1,2
6,3958.1543,0,0.0,28.0,93,1,0
6,2118.89087,126,4464.792,28.0,94,1,1
6,3424.52271,95,5432.68,29.0,97,1,0
6,2258.46338,284,4014.20117,29.0,96,1,1
6,1940.38281,308,1942.60974,29.0,90,1,3
6,2737.557860000001,164,0.0,25.0,95,1,1
6,3118.84521,447,2907.627,29.0,92,1,3
6,3519.4992700000007,700,1509.39417,27.0,92,1,9
6,1751.35425,193,0.0,28.0,81,1,2
6,1557.8460699999996,242,2406.24146,30.0,81,1,2
6,2660.36255,158,0.0,28.0,95,1,1
6,2248.322,436,1413.68237,27.0,98,1,5
6,2040.93677,104,5633.535,28.0,90,1,1
6,3423.608,247,375.613281,27.0,94,1,3
6,2438.165,614,1920.88635,27.0,91,1,6
6,3963.865,275,1747.384,27.0,96,1,3
6,3116.61621,104,0.0,29.0,95,1,0
6,1127.0330800000004,197,9882.05,27.0,96,1,1
6,1961.91077,294,4690.393,27.0,91,1,2
6,2827.86743,149,7808.84131,28.0,96,1,1
6,1964.68628,342,4110.864000000001,27.0,94,1,1
6,3635.933,98,1090.92627,27.0,63,1,1
6,2109.13477,100,2440.572,29.0,99,1,1
6,1226.41907,210,6790.928000000001,29.0,58,1,2
6,2931.22583,262,3432.902,27.0,98,1,3
6,3785.87,144,0.0,27.0,91,1,1
6,1810.06714,0,4165.911,29.0,97,1,0
6,1914.24268,260,0.0,27.0,90,1,2
6,1330.02185,149,5175.694,28.0,85,1,2
6,1089.38049,341,6019.651999999999,27.0,95,1,4
7,2870.48242,71,0.0,27.0,97,1,0
7,4951.008,244,2719.745,27.0,96,1,2
7,1582.48389,13,4173.38867,24.0,91,1,0
7,1269.74585,332,0.0,26.0,96,1,2
7,1842.39465,196,3765.0415,27.0,98,1,2
7,3689.20386,290,510.5915,26.0,95,1,3
7,2683.25781,37,5284.313,27.0,93,1,0
7,4154.432,245,0.0,28.0,96,1,2
7,3514.1928700000008,198,399.2888,28.0,95,1,2
7,2317.78931,175,4445.73047,27.0,94,1,1
7,3495.74414,78,0.0,24.0,97,1,1
7,3570.232,52,956.611633,27.0,81,1,0
7,2536.71045,191,4122.88574,27.0,97,1,2
7,3660.64185,243,3248.86279,27.0,98,1,2
7,691.8981,290,6583.38,28.0,95,1,1
7,2551.94556,280,3579.0512700000004,28.0,93,1,3
7,2741.876,103,668.3192,28.0,97,1,1
7,2927.69067,300,945.2321,27.0,95,1,3
7,3159.75,77,999.1914,23.0,99,1,1
7,2195.9841300000007,103,2053.349,28.0,92,1,1
7,2014.18958,176,3816.953,29.0,58,1,1
7,2783.231,568,2114.93945,27.0,93,1,5
7,2225.88,540,3814.08228,26.0,97,1,6
7,2281.636,203,6469.248000000001,27.0,68,1,1
7,5484.18457,114,1149.7074,27.0,63,1,1
7,1438.72253,104,5657.69873,27.0,93,1,0
7,2218.321,75,0.0,25.0,92,1,1
7,4415.272,130,0.0,27.0,89,1,1
7,1468.42456,101,2870.637210000001,28.0,95,1,1
7,2189.44775,200,0.0,26.0,83,1,2
7,3383.32129,302,0.0,28.0,95,1,2
7,3904.75464,24,0.0,27.0,95,1,0
7,4277.10742,296,0.884117067,27.0,85,1,2
7,2826.33936,445,0.0,27.0,91,1,4
7,2783.87378,417,2016.71887,28.0,90,1,4
7,1584.4834,132,6207.672360000001,29.0,96,1,1
7,3221.53125,239,5685.11865,27.0,90,1,2
7,1806.83142,252,2910.6911600000008,27.0,91,1,2
7,2732.78345,474,0.0,26.0,97,1,5
7,3347.801,529,0.0,27.0,94,1,5
7,2586.24585,841,5034.37646,27.0,89,1,6
7,2616.72754,32,1985.96655,26.0,89,1,0
7,1799.5422399999998,140,4633.69873,28.0,82,1,1
7,2565.74683,573,3522.21777,26.0,94,1,5
7,2687.39185,455,874.1492,21.0,98,1,4
7,2076.9807100000007,604,2569.28979,27.0,96,1,6
7,3484.956,215,2040.50146,26.0,91,1,1
7,4186.78955,1252,5537.8319999999985,29.0,99,1,11
7,2914.5890000000004,15,2855.577,26.0,89,1,0
7,1269.91443,758,3387.13818,27.0,90,1,10
7,4084.28369,43,635.532959,30.0,81,1,1
7,3218.586,102,0.0,27.0,84,1,1
7,2723.2688,774,1123.14551,29.0,95,1,8
7,1109.89465,154,0.0,27.0,95,1,1
7,3468.383,19,1310.2583,27.0,94,1,0
7,2308.02124,139,2666.75342,27.0,98,1,1
7,3290.05127,295,0.0,28.0,85,1,2
7,1797.34766,1133,2895.893,28.0,96,1,11
7,1389.72644,378,0.0,27.0,97,1,4
7,2214.65527,100,4129.10449,25.0,95,1,1
7,3558.541,399,2753.96069,26.0,95,1,4
7,4263.663,265,258.739716,26.0,96,1,2
7,2449.16162,177,5668.09961,28.0,92,1,1
7,4245.912,209,840.8807,27.0,91,1,2
7,3015.432,274,6265.504,27.0,94,1,3
8,4029.76074,3,1564.826,26.0,94,1,0
8,2992.281,23,2336.62134,28.0,99,1,0
8,2207.59863,0,0.0,28.0,96,1,0
8,2757.74316,93,771.980164,26.0,97,1,0
8,2703.65479,243,953.052734,27.0,98,1,2
8,3368.521,377,0.0,27.0,92,1,3
8,2724.43262,145,2071.25732,27.0,96,1,1
8,3043.89966,300,2634.557860000001,27.0,81,1,3
8,2835.807,0,0.0,25.0,91,1,0
8,2115.52563,0,3979.23682,24.0,91,1,0
8,3549.02271,173,1395.64331,28.0,96,1,2
8,1181.817,113,3066.39526,27.0,95,1,1
8,2650.53052,100,1825.95239,28.0,97,1,1
8,3726.04541,601,0.0,28.0,90,1,6
8,1781.65173,267,883.4749,26.0,89,1,2
8,2939.60645,291,0.0,27.0,90,1,3
8,2231.978,301,2156.295,27.0,98,1,3
8,2392.07324,677,3774.04224,27.0,84,1,6
8,2570.50146,429,961.6373,28.0,85,1,5
8,900.5377,150,2425.692,27.0,95,1,1
8,3172.73584,375,0.0,27.0,94,1,3
8,2534.34058,245,0.0,25.0,89,1,3
8,2366.62817,413,1081.86279,26.0,83,1,3
8,4260.03125,98,6117.7,27.0,93,1,1
8,3828.81567,138,4717.8754899999985,27.0,94,1,1
8,2711.75317,75,3840.21558,27.0,82,1,0
8,2956.52124,0,0.0,27.0,95,1,0
8,2976.765,91,135.5937,24.0,92,1,1
8,2200.7998,196,2741.245,27.0,95,1,2
8,1197.49231,52,1132.126,23.0,97,1,1
8,2858.20972,123,0.0,29.0,95,1,1
8,4474.7885700000015,89,3033.15869,27.0,90,1,0
8,3344.9397,118,3015.8125,27.0,93,1,1
8,2011.143,357,548.711,29.0,58,1,3
8,2513.8562,5,7913.213000000002,25.0,92,1,0
8,3055.47339,45,6694.172360000001,26.0,96,1,0
8,1720.1672399999998,0,4265.199000000001,26.0,96,1,0
8,3680.98975,0,1194.37659,27.0,95,1,0
8,3411.87,307,1649.029,25.0,96,1,3
8,1998.47388,330,1865.1875,27.0,97,1,3
8,2153.69751,263,4789.65332,25.0,95,1,1
8,4360.8409999999985,166,0.0,25.0,94,1,2
8,4079.40869,161,5598.328610000001,28.0,96,1,1
8,2624.0744600000007,102,4127.224,27.0,93,1,1
8,2665.75024,102,1909.84338,26.0,94,1,1
8,1838.6167,335,3688.66382,26.0,97,1,3
8,3456.752,146,486.740662,26.0,94,1,1
8,4795.526370000001,399,1242.30432,21.0,98,1,4
8,3334.45776,143,741.813843,26.0,95,1,1
8,3707.22729,275,0.0,28.0,81,1,3
8,2768.751,91,4651.986,27.0,98,1,1
8,2099.42871,386,2645.95532,26.0,89,1,3
8,3075.1420000000007,393,1066.33972,25.0,91,1,4
8,2719.29785,253,1382.12061,27.0,85,1,2
8,3457.0361299999995,387,292.205048,28.0,95,1,3
8,2877.74658,59,4289.63,26.0,95,1,0
8,3140.9990000000007,47,3948.09155,28.0,95,1,1
8,2612.449,312,4823.231,21.0,99,1,2
8,3156.45532,556,972.597961,28.0,93,1,5
8,3189.863,0,2331.08569,26.0,63,1,0
8,2890.155,421,189.6257,27.0,91,1,4
8,1988.88916,298,4071.14,26.0,91,1,3
8,3833.63477,894,0.8890768,26.0,97,1,9
8,2091.99316,100,0.0,26.0,95,1,1
8,1598.1626,0,0.0,26.0,89,1,0
8,2426.73877,76,3899.90552,27.0,68,1,1
8,3026.0874,1020,126.853561,28.0,95,1,8
8,2718.42554,188,3732.95166,27.0,95,1,2
9,2889.161,120,0.0,27.0,95,1,1
9,1622.18579,230,1916.99146,23.0,91,1,1
9,2698.1543,262,107.30497,25.0,97,1,2
9,1342.33582,93,1739.4126,26.0,93,1,1
9,2969.931,54,2984.64063,27.0,81,1,0
9,2486.718,380,1283.2097199999996,25.0,97,1,3
9,2180.991,216,4718.845,27.0,98,1,2
9,2388.22168,373,3661.301,25.0,94,1,3
9,1836.34924,216,4957.578610000001,26.0,85,1,1
